Title	Source	Date	url	Category	Size
Video: Alfredo Olmedo era bendecido por evangelistas cuando el escenario se vino abajo	Infobae.com	Sun, 04 Nov 2018 17:05:30 GMT	https://www.infobae.com/politica/2018/11/04/video-alfredo-olmedo-era-bendecido-por-evangelistas-cuando-el-escenario-se-vino-abajo/	Destacadas	52
Cacho Castaña: “Me rompe que las mujeres se peleen, a las minas hay que volteárselas”	Clarín.com	Sun, 04 Nov 2018 19:52:18 GMT	https://www.clarin.com/espectaculos/fama/cacho-castana-rompe-mujeres-peleen-minas-voltearselas_0_tA2DXEnZd.html	Entretenimiento	52
Video: Alfredo Olmedo era bendecido por evangelistas cuando el escenario se vino abajo	Infobae.com	Sun, 04 Nov 2018 17:05:30 GMT	https://www.infobae.com/politica/2018/11/04/video-alfredo-olmedo-era-bendecido-por-evangelistas-cuando-el-escenario-se-vino-abajo/	Internacional	52
Dejaron morir a su bebé y no fueron capaces ni de cambiarle el pañal en el que encontraron hasta gusanos	Infobae.com	Sat, 03 Nov 2018 23:54:46 GMT	https://www.infobae.com/america/eeuu/2018/11/03/dejaron-morir-a-su-bebe-no-fueron-capaces-ni-de-cambiarle-el-panal-en-el-que-encontraron-hasta-gusanos/	Internacional	50
La foto del hijo de Messi que revolucionó las redes	Olé	Sun, 04 Nov 2018 20:55:59 GMT	https://www.ole.com.ar/messi/foto-mateo-messi-antonella-roccuzzo-hijo-messi-river_0_mn_A0XEbG.html	Destacadas	41
La polémica foto que subió Antonela Roccuzzo en la semana previa a la final de la Copa entre Boca y River	Infobae.com	Sun, 04 Nov 2018 20:40:44 GMT	https://www.infobae.com/deportes-2/2018/11/04/la-polemica-foto-que-subio-antonela-roccuzzo-en-la-semana-previa-a-la-final-de-la-copa-entre-boca-y-river/	Deportes	39
Alerta por lluvias y tormentas intensas para Córdoba	La Voz del Interior	Sun, 04 Nov 2018 18:22:07 GMT	http://www.lavoz.com.ar/ciudadanos/alerta-por-lluvias-y-tormentas-intensas-para-cordoba	Nacional	36
"Fuerte acusación de Brenda Asnicar: ""Un actor de 37 años me dijo que me quería desvirgar cuando tenía 16"""	Ciudad Magazine	Sun, 04 Nov 2018 14:49:58 GMT	https://www.ciudad.com.ar/espectaculos/fuerte-acusacion-brenda-asnicar-actor-37-anos-me-dijo-me-queria-desvirgar-cuando_109048	Entretenimiento	34
"El enojo de Andy Kusnetzoff con Martín Bossi en ""PH, Podemos Hablar"": ""Pediles perdón a tus compañeros"""	Infobae.com	Sun, 04 Nov 2018 22:18:46 GMT	https://www.infobae.com/teleshow/paso-en-la-tv/2018/11/04/el-enojo-de-andy-kusnetzoff-con-martin-bossi-en-ph-podemos-hablar-pediles-perdon-a-tus-companeros/	Entretenimiento	33
Las llamas podrían tener la clave de una vacuna más efectiva contra la gripe	El Tribuno.com.ar	Sat, 03 Nov 2018 14:56:00 GMT	https://www.eltribuno.com/salta/nota/2018-11-3-11-40-0-las-llamas-podrian-tener-la-clave-de-una-vacuna-mas-efectiva-contra-la-gripe	Salud	31
Alarma en las automotrices por desplome de ventas y suspensiones de puestos de trabajo	iprofesional.com	Sun, 04 Nov 2018 16:07:13 GMT	https://www.iprofesional.com/autos/280838-local-volkswagen-lan-Alarma-en-las-automotrices-por-desplome-de-ventas-y-suspensiones-de-puestos-de-trabajo	Economía	30
Tres meses después de una sobredosis que casi le cuesta la vida, Demi Lovato salió de rehabilitación	Infobae.com	Sun, 04 Nov 2018 20:26:48 GMT	https://www.infobae.com/america/entretenimiento/2018/11/04/tres-meses-despues-de-una-sobredosis-que-casi-le-cuesta-la-vida-demi-lovato-salio-de-rehabilitacion/	Entretenimiento	28
¡Tremendo! El video hot de las chicas de Bandana ¡desnudas en la ducha con Pablo Granados!	TN	Sat, 03 Nov 2018 18:58:00 GMT	https://tn.com.ar/musica/hoy/tremendo-el-video-hot-de-las-chicas-de-bandana-desnudas-en-la-ducha-con-pablo-granados_912062	Entretenimiento	26
"Furiosa reacción de Pico Mónaco ante unas imágenes muy cerca ¿de Soledad Fandiño?: ""Dejen de armar historias"""	Ciudad Magazine	Sun, 04 Nov 2018 16:20:20 GMT	https://www.ciudad.com.ar/espectaculos/furiosa-reaccion-pico-monaco-ante-imagenes-muy-cerca--soledad-fandino-dejen_109053	Entretenimiento	24
Difundieron el primer video en ultra alta definición 8K de la Estación Espacial Internacional	LA NACION (Argentina)	Sat, 03 Nov 2018 18:53:53 GMT	https://www.lanacion.com.ar/2188229-difundieron-primer-video-ultra-alta-definicion-8k	Ciencia y Tecnología	23
Estos son los nuevos emojis que llegan a WhatsApp	unocero	Sat, 03 Nov 2018 22:37:27 GMT	https://www.unocero.com/software/apps/estos-son-los-nuevos-emojis-que-llegan-a-whatsapp/	Ciencia y Tecnología	22
En el primer mes de campaña, Río Negro vacunó a 30 mil chicos	Bariloche 2000	Sun, 04 Nov 2018 15:20:06 GMT	https://www.bariloche2000.com/noticias/leer/en-el-primer-mes-de-campana-rio-negro-vacuno-a-30-mil-chicos/117192	Salud	21
Pampita hizo explotar la red con su sensualidad	Exitoina	Sun, 04 Nov 2018 22:09:00 GMT	https://exitoina.perfil.com/2018-11-04-562937-pampita-hizo-explotar-la-red-con-su-sensualidad/	Entretenimiento	20
Ataron a su beba a una cama hasta dejarla morir	Clarín.com	Sun, 04 Nov 2018 18:43:09 GMT	https://www.clarin.com/sociedad/ataron-beba-cama-dejarla-morir_0_I4fEhH0AZ.html	Internacional	19
Condenaron a 12 años de prisión al joven que le arrancó el labio a su exnovia durante una discusión	TN	Sun, 04 Nov 2018 21:00:26 GMT	https://tn.com.ar/internacional/condenaron-12-anos-de-prision-al-joven-que-le-arranco-el-labio-su-exnovia-durante-una-discusion_912323	Internacional	17
Conoce el primer celular con pantalla plegable del mundo	globovision.com	Sun, 04 Nov 2018 22:02:47 GMT	http://globovision.com/article/conoce-el-primer-celular-con-pantalla-plegable-del-mundo	Ciencia y Tecnología	17
Silvina Luna contó cómo es su vida luego de sufrir mala praxis en una operación	Clarín.com	Sun, 04 Nov 2018 20:59:33 GMT	https://www.clarin.com/espectaculos/fama/silvina-luna-conto-vida-luego-sufrir-mala-praxis-operacion_0_i_FA1tHiY.html	Entretenimiento	16
Las comitivas más numerosas, el presidente que solo estará unas horas en Buenos Aires y otras curiosidades del G20	Infobae.com	Sun, 04 Nov 2018 20:03:39 GMT	https://www.infobae.com/politica/2018/11/04/las-comitivas-mas-numerosas-el-presidente-que-solo-estara-un-par-de-horas-en-buenos-aires-y-otras-curiosidades-del-g20/	Internacional	15
Joven maratonista sufrió un paro cardíaco en Mar del Plata	Cadena 3	Sun, 04 Nov 2018 22:26:43 GMT	https://www.cadena3.com/noticias/deportes/joven-maratonista-sufrio-paro-cardiaco-mar-del-plata_126803	Nacional	13
La historia de Los Pepes, el grupo armado ilegal que ayudó a matar a Pablo Escobar	eju.tv	Sun, 04 Nov 2018 14:08:35 GMT	http://eju.tv/2018/11/la-historia-de-los-pepes-el-grupo-armado-ilegal-que-ayudo-a-matar-a-pablo-escobar/	Internacional	13
Tres de Febrero: motochorros mataron a un vigilador privado de tres disparos en la cabeza	Infobae.com	Sun, 04 Nov 2018 22:15:46 GMT	https://www.infobae.com/sociedad/policiales/2018/11/04/tres-de-febrero-motochorros-mataron-a-un-vigilador-privado-de-tres-disparos-en-la-cabeza/	Nacional	12
"El germen de la ""mayoría peronista"" desvela a la Casa Rosada"	LA NACION (Argentina)	Sun, 04 Nov 2018 05:01:13 GMT	https://www.lanacion.com.ar/2188295-el-germen-de-la-mayoria-peronista-desvela-a-la-casa-rosada	Destacadas	12
Asesinaron de un tiro en la cabeza a un vigilador que evitó un robo en Martín Coronado	TN	Sun, 04 Nov 2018 18:41:08 GMT	https://tn.com.ar/policiales/asesinaron-de-un-tiro-en-la-cabeza-un-vigilador-que-evito-un-robo-en-martin-coronado_912280	Destacadas	12
El juez Horacio Rosatti prometió “celeridad” en la “cantidad y calidad” de los fallos de la Corte Suprema	Clarín.com	Sun, 04 Nov 2018 19:09:58 GMT	https://www.clarin.com/politica/juez-horacio-rosatti-prometio-celeridad-cantidad-calidad-fallos-corte-suprema_0_uPXjkW4op.html	Nacional	12
"Gerónimo Carolina, la primera persona con ""sexo indefinido"" en la partida de nacimiento"	TN	Sun, 04 Nov 2018 21:38:44 GMT	https://tn.com.ar/sociedad/geronimo-carolina-la-primera-persona-con-sexo-indefinido-en-la-partida-de-nacimiento_912334	Nacional	11
Las ventas se derrumbaron 9,4% en octubre y llevan 10 meses de caída consecutiva	Minutouno.com	Sun, 04 Nov 2018 21:17:13 GMT	https://www.minutouno.com/notas/3093935-las-ventas-se-derrumbaron-94-octubre-y-llevan-10-meses-caida-consecutiva	Economía	10
Hay un agujero negro supermasivo al centro de la galaxia	FayerWayer	Sun, 04 Nov 2018 20:18:30 GMT	https://www.fayerwayer.com/2018/11/agujero-negro-supermasivo-sagittarius/	Ciencia y Tecnología	9
Alfonso Prat Gay destrozó a Macri y lo culpó de generar las condiciones para la llegada del FMI	Eldestapeweb.com	Sun, 04 Nov 2018 16:25:27 GMT	https://www.eldestapeweb.com/alfonso-prat-gay-destrozo-macri-y-lo-culpo-generar-las-condiciones-la-llegada-del-fmi-n51578	Destacadas	9
Sancor cerró la planta que operaba en Neuquén y despidió a todo el personal	iprofesional.com	Sat, 03 Nov 2018 14:29:37 GMT	https://www.iprofesional.com/economia/280825-consumo-economia-industria-Sancor-cerro-la-planta-que-operaba-en-Neuquen-y-despidio-a-todo-el-personal	Economía	8
Harán un revalúo de todos los inmuebles del país y tendría fuerte impacto en los impuestos	Clarín.com	Sun, 04 Nov 2018 17:14:24 GMT	https://www.clarin.com/politica/haran-revaluo-inmuebles-pais-fuerte-impacto-impuestos_0_1PJyBSWiZ.html	Nacional	8
Chevrolet Camaro y Ford Mustang: los musculosos norteamericanos se recargan	TN	Sun, 04 Nov 2018 20:28:35 GMT	https://tn.com.ar/autos/lo-ultimo/chevrolet-camaro-y-ford-mustang-los-musculosos-norteamericanos-se-recargan_912308	Ciencia y Tecnología	7
Lito Vitale le tocó la cola a Hilda Lizarazu y la cantante lo frenó	TN	Sun, 04 Nov 2018 22:07:43 GMT	https://tn.com.ar/show/basicas/lito-vitale-le-toco-la-cola-hilda-lizarazu-y-la-cantante-lo-freno_912337	Entretenimiento	6
"El Colegio de Escribanos porteño alerta por ""temor"" de tomadores de créditos UVA"	Ambito.com	Sat, 03 Nov 2018 16:40:22 GMT	http://www.ambito.com/938434-el-colegio-de-escribanos-porteno-alerta-por-temor-de-tomadores-de-creditos-uva	Economía	4
Optimismo, pese a todo: aun en el medio de las dificultades, los productores piensan en crecer	LA NACION (Argentina)	Sat, 03 Nov 2018 03:56:15 GMT	https://www.lanacion.com.ar/2187947-optimismo-pese-a-todo-aun-en-el-medio-de-las-dificultades-los-productores-pie	Economía	4
"Pablo Moyano aseguró que el Gobierno ""desprecia a los trabajadores"""	Diario El Día	Sun, 04 Nov 2018 19:19:03 GMT	https://www.eldia.com/nota/2018-11-4-16-16-0-pablo-moyano-aseguro-que-el-gobierno-desprecia-a-los-trabajadores--politica-y-economia	Nacional	4
Polémica por un estudio científico que relaciona el cáncer con la altura de las personas	TN	Sun, 04 Nov 2018 06:53:36 GMT	https://tn.com.ar/salud/lo-ultimo/polemica-por-un-estudio-cientifico-que-relaciona-el-cancer-con-la-altura-de-las-personas_912188	Salud	4
"René Pérez, el ex de Soledad Fandiño, la rompió en Buenos Aires: ""La energía de ustedes es impresionante"""	Pronto	Sun, 04 Nov 2018 18:15:00 GMT	https://www.pronto.com.ar/articulo/famosos/rene-perez-ex-soledad-fandino-rompio-buenos-aires/20181104145833303298.html	Entretenimiento	4
Este lunes será normal el transporte público en Córdoba	La Voz del Interior	Sun, 04 Nov 2018 22:18:07 GMT	http://www.lavoz.com.ar/ciudadanos/este-lunes-sera-normal-transporte-publico-en-cordoba	Nacional	3
Osteoporosis: las fracturas que alertan su diagnóstico	El Litoral Corrientes	Sun, 04 Nov 2018 07:09:02 GMT	https://www.ellitoral.com.ar/corrientes/2018-11-4-4-0-0-osteoporosis-las-fracturas-que-alertan-su-diagnostico	Salud	3
Lanzan un nuevo medicamento que promete simplificar tratamiento de la diabetes tipo 2	La Voz del Interior	Sun, 04 Nov 2018 17:14:12 GMT	http://www.lavoz.com.ar/ciudadanos/lanzan-un-nuevo-medicamento-que-promete-simplificar-tratamiento-de-diabetes-tipo-2	Salud	3
Caerán las ventas y habrá un consumo más cuidado para la última parte del año, según estimaciones privadas	LA NACION (Argentina)	Sun, 04 Nov 2018 21:12:18 GMT	https://www.lanacion.com.ar/2188455-caeran-ventas-habra-consumo-mas-cuidado-ultima	Economía	3
Un millón de personas muere cada año a causa de la enfermedad	El Liberal Digital	Sat, 12 Jul 2014 04:41:15 GMT	https://www.elliberal.com.ar/noticia/454364/millon-personas-muere-cada-ano-causa-enfermedad	Salud	2
CyberMonday récord pero con luces amarillas: qué dato preocupa a las empresas	iprofesional.com	Sun, 04 Nov 2018 16:55:22 GMT	https://www.iprofesional.com/tecnologia/280796-comercio-consumo-turismo-CyberMonday-record-pero-con-luces-amarillas-que-dato-preocupa-a-las-empresas	Economía	2
Donald Trump traerá 1000 guardaespaldas a la cumbre del G20	La Gaceta de Salta	Sun, 04 Nov 2018 17:25:32 GMT	https://www.lagacetasalta.com.ar/nota/113347/actualidad/donald-trump-traera-1000-guardaespaldas-cumbre-g20.html	Destacadas	1
Maratón: reclaman que un corredor cayó desplomado al piso y la ambulancia tardó más de 15 minutos	0223 Diario digital de Mar del Plata (Comunicado de prensa)	Sun, 04 Nov 2018 11:52:11 GMT	https://www.0223.com.ar/nota/2018-11-4-8-48-0-maraton-reclaman-que-un-corredor-cayo-desplomado-al-piso-y-la-ambulancia-tardo-mas-de-15-minutos	Destacadas	1
Una madre pide que le devuelvan el celular de su hijo muerto	Cadena 3	Sun, 04 Nov 2018 17:21:37 GMT	https://www.cadena3.com/noticias/notas-reportajes/una-madre-pide-que-devuelvan-celular-hijo-muerto_126784	Ciencia y Tecnología	1
Defensa anuló una decisión K que echó a militares por “portación de apellido” y ordena pagarles el sueldo retroactivo	Clarín.com	Sun, 04 Nov 2018 17:29:02 GMT	https://www.clarin.com/politica/defensa-anulo-decision-echo-militares-portacion-apellido-ordena-pagarles-sueldo-retroactivo_0_hYAUQ6Col.html	Destacadas	1
Investigador argentino realizó importante descubrimiento sobre el funcionamiento del hígado	La Pampa La Arena	Sun, 04 Nov 2018 17:16:13 GMT	http://www.laarena.com.ar/el_pais-investigador-argentino-realizo-importante-descubrimiento-sobre-el-funcionamiento-del-higado-2021151-113.html	Salud	1
Nubia X el smartphone con doble pantalla que puede revolucionar el mercado	Impulso Negocios	Sun, 04 Nov 2018 11:50:42 GMT	http://www.impulsonegocios.com/nubia-x-el-smartphone-con-doble-pantalla-que-puede-revolucionar-el-mercado/	Ciencia y Tecnología	1
Por qué los antiguos griegos pensaban que las matemáticas eran un regalo de los dioses	Teletrece	Sun, 04 Nov 2018 08:11:00 GMT	http://www.t13.cl/noticia/tendencias/bbc/cultura/por-que-los-antiguos-griegos-pensaban-que-las-matematicas-eran-un-regalo-de-los-dioses	Ciencia y Tecnología	1
El antecedente de la Conmebol que ilusiona a River y preocupa a Gremio	TN	Fri, 02 Nov 2018 02:49:36 GMT	https://tn.com.ar/deportes/esencial/el-antecedente-de-la-conmebol-que-ilusiona-los-hinchas-de-river-y-preocupa-los-de-gremio_911557	Deportes	4852
Dios salve a la reina: por qué “Bohemian Rhapsody” es una película decepcionante	La Voz del Interior	Thu, 01 Nov 2018 20:05:08 GMT	http://vos.lavoz.com.ar/cine/dios-salve-la-reina-por-que-bohemian-rhapsody-es-una-pelicula-decepcionante	Entretenimiento	527
El juez del “Lava Jato” será ministro de Justicia en el futuro gobierno de Jair Bolsonaro	Clarín.com	Fri, 02 Nov 2018 00:09:54 GMT	https://www.clarin.com/mundo/juez-lava-jato-ministro-justicia-futuro-gobierno-jair-bolsonaro_0_5DNJST7XC.html	Internacional	427
Veinticinco detenidos en la previa del clásico Rosario Central-Newell's	Clarín.com	Thu, 01 Nov 2018 22:10:18 GMT	https://www.clarin.com/deportes/futbol/rosario-central/veinticinco-detenidos-previa-clasico-rosario-central-newell_0_F-RdHHrH2.html	Deportes	411
El Banco Central mantendrá una lenta baja de las tasas de interés para que crezca la preferencia por los pesos	Infobae.com	Fri, 02 Nov 2018 00:36:04 GMT	https://www.infobae.com/economia/2018/11/01/el-banco-central-mantendra-una-lenta-baja-de-las-tasas-de-interes-para-que-crezca-la-preferencia-por-los-pesos/	Economía	349
Estados Unidos le apunta a Cuba, Nicaragua y Venezuela	La Prensa (Argentina)	Fri, 02 Nov 2018 01:09:43 GMT	http://www.laprensa.com.ar/469943-Estados-Unidos-le-apunta-a-Cuba-Nicaragua-y-Venezuela.note.aspx	Internacional	250
CyberMonday: cuántos celulares, teles y pares de zapatillas por minuto vendió Mercado Libre	iprofesional.com	Thu, 01 Nov 2018 22:27:55 GMT	https://www.iprofesional.com/actualidad/280728-internet-ecommerce-comercio-electr%25C3%25B3nico-CyberMonday-cuantos-celulares-teles-y-pares-de-zapatillas-por-minuto-vendio-Mercado-Libre	Economía	250
Rebelión en Google: histórica huelga de ingenieros contra abusos de poder y el acoso	iprofesional.com	Thu, 01 Nov 2018 21:12:02 GMT	https://www.iprofesional.com/management/280686-google-silicon-valley-ejecutivo-Rebelion-en-Google-historica-huelga-de-ingenieros-contra-abusos-de-poder-y-el-acoso	Internacional	216
Con el VAR como protagonista, Defensa y Justicia fue eliminado por Junior de la Copa Sudamericana	Infobae.com	Fri, 02 Nov 2018 02:48:45 GMT	https://www.infobae.com/deportes-2/2018/11/01/defensa-y-justicia-junior-barranquilla-vuelta-cuartos-de-final-copa-libert/	Deportes	172
Bolsonaro sigue los pasos de Trump: mudará la embajada de Brasil en Israel a Jerusalén	Minutouno.com	Thu, 01 Nov 2018 22:27:09 GMT	https://www.minutouno.com/notas/3093599-bolsonaro-sigue-los-pasos-trump-mudara-la-embajada-brasil-israel-jerusalen	Internacional	145
Bolsonaro sigue los pasos de Trump: mudará la embajada de Brasil en Israel a Jerusalén	Minutouno.com	Thu, 01 Nov 2018 22:27:09 GMT	https://m.minutouno.com/notas/3093599-bolsonaro-sigue-los-pasos-trump-mudara-la-embajada-brasil-israel-jerusalen	Destacadas	144
Aseguran que Apple ralentiza los iPhone X y 8 con el iOS 12.1	unocero	Thu, 01 Nov 2018 21:59:31 GMT	https://www.unocero.com/smartphones/aseguran-que-apple-ralentiza-los-iphone-x-y-8-con-el-ios-12/	Ciencia y Tecnología	121
Desde esta medianoche la nafta aumenta hasta un 7%	Clarín.com	Fri, 02 Nov 2018 01:28:26 GMT	https://www.clarin.com/economia/medianoche-nafta-aumenta_0_jIiBjizgu.html	Economía	107
De qué murió el hombre que se descompuso mientras practicaba crossfit	Clarín.com	Thu, 01 Nov 2018 23:34:27 GMT	https://www.clarin.com/sociedad/murio-hombre-descompuso-practicaba-crossfit_0_2TOUVPn4E.html	Nacional	102
"Macri: ""No hay despidos masivos y la inflación va a ir a la baja"""	El Cronista	Thu, 01 Nov 2018 20:02:14 GMT	https://www.cronista.com/economiapolitica/Macri-No-hay-despidos-masivos-y-la-inflacion-va-a-ir-a-la-baja-20181101-0033.html	Nacional	100
"Macri: ""No hay despidos masivos y la inflación va a ir a la baja"""	El Cronista	Thu, 01 Nov 2018 20:02:14 GMT	https://www.cronista.com/economiapolitica/Macri-No-hay-despidos-masivos-y-la-inflacion-va-a-ir-a-la-baja-20181101-0033.html	Destacadas	100
Confirman que WhatsApp comenzará a mostrar publicidades	Clarín.com	Thu, 01 Nov 2018 20:25:47 GMT	https://www.clarin.com/tecnologia/confirman-whatsapp-comenzara-mostrar-publicidades_0_VWCQFFbHT.html	Ciencia y Tecnología	87
Daniel Angelici pidió cambiar las fechas de las finales por respeto a la comunidad judía	Clarín.com	Thu, 01 Nov 2018 18:58:51 GMT	https://www.clarin.com/deportes/futbol/daniel-angelici-pidio-cambiar-fechas-finales-respeto-comunidad-judia_0_r-WTJwHDY.html	Deportes	67
Vidal anunció medidass para PYMES	Luján en Línea	Fri, 02 Nov 2018 02:13:07 GMT	https://www.lujanenlinea.com.ar/vidal-anuncio-medidass-para-pymes/	Economía	66
Cuándo la indemnización de un ejecutivo pagará Ganancias	El Cronista	Thu, 01 Nov 2018 11:20:28 GMT	https://www.cronista.com/economiapolitica/Cuando-la-indemnizacion-de-un-ejecutivo-pagara-Ganancias-20181101-0002.html	Destacadas	64
Con cuatro regresos, un debutante y sin jugadores de River y Boca: la lista de Scaloni ante México	Infobae.com	Thu, 01 Nov 2018 15:16:21 GMT	https://www.infobae.com/deportes-2/2018/11/01/lista-seleccion-argentina-amistosos-versus-mexico-2018/	Deportes	63
Embarazo: un estudio afirma que la edad del padre también influye en la salud del bebé	Clarín.com	Thu, 01 Nov 2018 08:11:34 GMT	https://www.clarin.com/sociedad/salud/estudio-afirma-edad-padre-influye-salud-bebe_0_f3-YrVLvx.html	Salud	62
Nueva suba de cigarrillos: desde este jueves cuestan entre 8% y 11% más caros	iprofesional.com	Fri, 02 Nov 2018 00:42:33 GMT	https://www.iprofesional.com/economia/280680-pesos-precio-empresa-Nueva-suba-de-cigarrillos-desde-este-jueves-cuestan-entre-8-y-11-mas-caros	Economía	62
Escandaloso cruce a los gritos entre Yanina Latorre y Luciana Salazar en Los Ángeles de la Mañana	Ciudad Magazine	Thu, 01 Nov 2018 15:53:28 GMT	https://www.ciudad.com.ar/espectaculos/escandaloso-cruce-gritos-entre-yanina-latorre-luciana-salazar-angeles-manana_108928	Entretenimiento	56
El municipio realiza operativos de vacunación contra el sarampión y la rubéola en los barrios	Misiones OnLine	Thu, 01 Nov 2018 22:36:29 GMT	https://misionesonline.net/2018/11/01/municipio-realiza-operativos-vacunacion-sarampion-la-rubeola-los-barrios/	Salud	55
Jimena Barón hizo una coreografía contra la violencia de género y se largó a llorar	Clarín.com	Fri, 02 Nov 2018 02:15:23 GMT	https://www.clarin.com/espectaculos/tv/jimena-baron-hizo-coreografia-violencia-genero-largo-llorar_0_p7x2JK5mD.html	Entretenimiento	49
La Superliga no acepta las fechas	Olé	Thu, 01 Nov 2018 22:23:23 GMT	https://www.ole.com.ar/futbol-internacional/libertadores/superliga-cambio-fechas-final-libertadores-conmebol_0_l8bevl5o3.html	Deportes	46
Paso a paso: cómo crear tu propio emoji con Google y enviárselo a tus amigos	Los Andes (Mendoza)	Thu, 01 Nov 2018 22:57:17 GMT	https://losandes.com.ar/article/view?slug%3Dpaso-a-paso-como-crear-tu-propio-emoji-con-google-y-enviarselo-a-tus-amigos	Ciencia y Tecnología	39
El plantel de Belgrano participará del banderazo	TyC Sports	Wed, 31 Oct 2018 22:52:35 GMT	https://www.tycsports.com/nota/superliga/2018/10/31/el-plantel-de-belgrano-participara-del-banderazo.html	Deportes	35
"Gustavo Seré, libre: ""Quiero limpiar mi imagen"""	MDZ Online	Fri, 02 Nov 2018 01:33:30 GMT	https://www.mdzol.com/modusoperandi/Gustavo-Sere-libre-Quiero-limpiar-mi-imagen-20181101-0128.html	Nacional	30
El mal momento de Pity Álvarez: “No quiere ni salir de su celda”	Clarín.com	Fri, 02 Nov 2018 00:44:45 GMT	https://www.clarin.com/policiales/mal-momento-pity-alvarez-quiere-salir-celda_0_8DguXZkVi.html	Entretenimiento	30
Liz Solari se casó con su novio en una paradisíaca playa mexicana	Clarín.com	Thu, 01 Nov 2018 22:23:46 GMT	https://www.clarin.com/espectaculos/liz-solari-caso-novio-paradisiaca-playa-mexicana_0_xVNpE-uI8.html	Entretenimiento	25
Desmienten audio que alerta sobre casos de triquinosis por consumir pollo	MDZ Online	Wed, 31 Oct 2018 22:08:30 GMT	https://www.mdzol.com/sociedad/Desmienten-audio-que-alerta-sobre-casos-de-triquinosis-por-consumir-pollo-20181031-0109.html	Salud	25
El obispo de Luján pidió “perdón” a quienes “han sufrido” por la misa con Hugo Moyano	Clarín.com	Thu, 01 Nov 2018 23:10:00 GMT	https://www.clarin.com/politica/obispo-lujan-pidio-perdon-sufrido-misa-hugo-moyano_0_Rd5lp_0kE.html	Nacional	24
El obispo de Luján pidió “perdón” a quienes “han sufrido” por la misa con Hugo Moyano	Clarín.com	Thu, 01 Nov 2018 23:10:00 GMT	https://www.clarin.com/politica/obispo-lujan-pidio-perdon-sufrido-misa-hugo-moyano_0_Rd5lp_0kE.html	Destacadas	24
Argentina Game Show: Más de 30.000 personas se dieron cita en el evento gamer más grande del año en el país	Bolavip	Wed, 31 Oct 2018 18:56:30 GMT	https://bolavip.com/gamer/Argentina-Game-Show-Mas-de-30.000-personas-se-dieron-cita-en-el-evento-gamer-mas-grande-del-ano-en-el-pais-20181031-0027.html	Ciencia y Tecnología	23
"""River va a estar en la final"""	Olé	Fri, 02 Nov 2018 01:01:29 GMT	https://www.ole.com.ar/river-plate/donofrio-cnn-river-final-sancion-gallardo-conmebol_0_aERh9XQN8.html	Deportes	21
Pusieron una cámara para saber quién les robaba: era su vecina	LA NACION (Argentina)	Thu, 01 Nov 2018 18:46:00 GMT	https://www.lanacion.com.ar/2187542-pusieron-camara-saber-quien-les-robaba-era	Nacional	21
La nueva función que permite disminuir la cantidad de mensajes innecesarios en los grupos	El Tribuno.com.ar	Thu, 01 Nov 2018 23:47:00 GMT	https://www.eltribuno.com/jujuy/nota/2018-11-1-20-41-0-la-nueva-funcion-que-permite-disminuir-la-cantidad-de-mensajes-innecesarios-en-los-grupos	Ciencia y Tecnología	20
Catherine Fulop sorprendió a su madre en Miami y conmovió a todos en las redes	Clarín.com	Thu, 01 Nov 2018 20:24:08 GMT	https://www.clarin.com/espectaculos/fama/catherine-fulop-sorprendio-madre-miami-conmovio-redes_0__BIrUUMRn.html	Entretenimiento	20
Horror en un zoo holandés: tres osos descuartizaron a una loba delante de los visitantes	Clarín.com	Thu, 01 Nov 2018 15:32:21 GMT	https://www.clarin.com/sociedad/horror-zoo-holandes-osos-descuartizaron-loba-delante-visitantes_3_rgMwBYnbq.html	Internacional	19
Así sería el Samsung Galaxy S10	Parentesis	Thu, 01 Nov 2018 18:12:50 GMT	http://www.parentesis.com/noticias/Samsung_Galaxy/Asi_seria_el_Samsung_Galaxy_S10	Ciencia y Tecnología	18
Encontraron a Kevin, el chico de 13 años que había desaparecido cuando iba al colegio	Minutouno.com	Fri, 02 Nov 2018 01:28:57 GMT	https://m.minutouno.com/notas/3093654-encontraron-kevin-el-chico-13-anos-que-habia-desaparecido-cuando-iba-al-colegio	Nacional	17
Alex Caniggia subió un video y fue denunciado ante el INADI	Clarín.com	Fri, 02 Nov 2018 00:11:26 GMT	https://www.clarin.com/espectaculos/fama/alex-caniggia-subio-video-denunciado-inadi_0_BJUH0jCVZ.html	Destacadas	15
"Alexander Caniggia, violento con una agente de tránsito: ""Gorda muerta de hambre"""	TN	Fri, 02 Nov 2018 00:29:39 GMT	https://tn.com.ar/show/escandalos/el-violento-video-de-alexander-caniggia-insultando-una-agende-de-transito_911527	Entretenimiento	15
"¿El fin de Fortnite?: ""Destiny 2"" y ""FIFA 19"" le ganan la pulseada en ingresos"	TN	Thu, 01 Nov 2018 20:43:07 GMT	https://tn.com.ar/tecno/f5/el-fin-de-fortnite-destiny-2-y-fifa-19-le-ganan-la-pulseada-en-ingresos_911345	Ciencia y Tecnología	14
Un Boca vs River aumenta un 30% las posibilidades de sufrir un infarto	TN	Thu, 01 Nov 2018 23:00:19 GMT	https://tn.com.ar/deportes/esencial/boca-river-en-estos-partidos-aumenta-un-30-las-posibilidades-de-sufrir-un-infarto-advirtio-jorge_911502	Deportes	13
