id	depto	x	y
0475	La Plata	-57.9686923466609	-34.9084165032986
0476	La Plata	-57.959472458032	-34.8999066724643
0477	La Plata	-57.9535831891273	-34.8946304617894
0480	La Plata	-57.9462863190837	-34.9216484678381
0481	La Plata	-57.9499217275445	-34.9248872729635
0482	La Plata	-57.9539909571033	-34.9286103730511
0483	La Plata	-57.948467989397	-34.9328314917503
0484	La Plata	-57.9443092651699	-34.9290483659864
0485	La Plata	-57.9406945206555	-34.9257956933454
0486	La Plata	-57.9336317345281	-34.9310428507282
0487	La Plata	-57.9372059101883	-34.9343282429431
0488	La Plata	-57.9413661447968	-34.9380742513857
0493	La Plata	-58.2499644338105	-34.1825064380349
0495	La Plata	-57.9564154608833	-34.9406912841187
0496	La Plata	-57.9141110371757	-34.9342727099265
0496A	La Plata	-57.8238950613474	-34.9705953554568
0496B	La Plata	-57.8922485187462	-34.9580950053733
0496C	La Plata	-57.9084095990658	-34.9631994428813
0496D	La Plata	-57.9238727555624	-34.9727629117444
0496E	La Plata	-57.8629559731565	-34.9975588047589
0496F	La Plata	-57.8328441285079	-35.0235631522073
0497	La Plata	-57.9722587520388	-34.9497853146382
0497A	La Plata	-57.9439647665116	-35.0543672025387
0497B	La Plata	-57.9213438204431	-34.9930916433487
0497C	La Plata	-57.9942256415797	-34.9641707752793
0497D	La Plata	-57.9873489893561	-34.9692617884399
0497E	La Plata	-57.9152362144979	-35.0234261854244
0497F	La Plata	-58.0162859259101	-35.002736202021
0498	La Plata	-58.0237764748413	-35.1055605860579
0501	La Plata	-57.9869596286695	-34.9232895276011
0502	La Plata	-57.9806678731764	-34.8914120997843
0503	La Plata	-58.0707564360486	-34.9161277766088
0503A	La Plata	-58.0326693535624	-34.9195635644414
0504	La Plata	-58.061066872738	-34.8758750614531
0504A	La Plata	-58.0216189743995	-34.8833902281972
0505	La Plata	-58.0856973626466	-34.8536237356018
0505A	La Plata	-58.1143841953499	-34.8878556176717
0505B	La Plata	-58.1971265014481	-34.9695308015324
0508	La Plata	-58.0739051095183	-34.9580548542292
0509	La Plata	-58.1062755658591	-35.0266200336144
0516	La Plata	-57.9347953092343	-34.9111295230965
0517	La Plata	-57.9427111661505	-34.9183570849681
0518	La Plata	-57.937108664149	-34.922517127525
0519	La Plata	-57.9291881101683	-34.915279453324
0520	La Plata	-57.9221104299549	-34.9205300365798
0521	La Plata	-57.9300407857212	-34.9277602282705
0259	Lanus	-58.3773911929505	-34.6952089842921
0260	Lanus	-58.3773205338985	-34.7071874489955
0261	Lanus	-58.3617242540416	-34.7182538543792
0262	Lanus	-58.3553692146726	-34.732871813765
0263	Lanus	-58.3843080581659	-34.727004636049
0264	Lanus	-58.3990195732026	-34.7204682372107
0265	Lanus	-58.4080128342359	-34.7259661048029
0271	Lanus	-58.3926897655454	-34.6846335476186
0272	Lanus	-58.4071625344664	-34.6689959274373
0273	Lanus	-58.4255079171398	-34.6814617993308
0274	Lanus	-58.4187282459952	-34.6977105444519
0275	Lanus	-58.4093708801661	-34.7120300091686
0276	Lanus	-58.3982868151114	-34.6990026609795
0524	Laprida	-60.7861331097682	-37.5582957629547
0525	Laprida	-60.9043747955196	-37.7134551320338
0526	Laprida	-60.5775985018628	-37.5674393571985
0527	Laprida	-60.7103925212828	-37.3768140356683
0528	Laprida	-60.8420472374988	-37.2125063935517
0538	Las Flores	-59.0666598681525	-36.0400167346522
0539	Las Flores	-59.0422435571488	-36.1429627665994
0540	Las Flores	-58.8573916266706	-35.990864624163
0541	Las Flores	-59.0079023691649	-35.8867133918457
0542	Las Flores	-59.17222760513	-35.933536615196
0543	Las Flores	-59.3062111058351	-36.2573782733912
0544	Las Flores	-59.2334451246142	-35.9487742853874
0545	Las Flores	-59.4361510989712	-35.9326142617663
0549	Leandro N. Alem	-61.5055029354286	-34.4692947872176
0550	Leandro N. Alem	-61.5387002705794	-34.3692170852306
0551	Leandro N. Alem	-61.3968524911976	-34.5400231285945
0552	Leandro N. Alem	-61.7621178651473	-34.5005988806284
0553	Leandro N. Alem	-61.5854542124908	-34.5917871427563
0554	Lincoln	-61.5283437106447	-34.8680526835172
0555	Lincoln	-61.5334295706143	-34.930060011942
0556	Lincoln	-61.6382949411687	-34.7740776163147
0557	Lincoln	-61.4450062011898	-34.8701293109302
0558	Lincoln	-61.5225499695442	-34.806190984587
0559	Lincoln	-61.3229468571471	-34.9077287417839
0560	Lincoln	-61.3636407604004	-34.722110290833
0561	Lincoln	-61.7291642390495	-34.9721234412123
0562	Lincoln	-61.962798676679	-35.1301440025409
0563	Lincoln	-61.5014355660033	-35.1542044379583
0564	Lincoln	-61.6627748924775	-35.2871381171326
0565	Lincoln	-61.8246577221071	-35.4342301403692
0566	Lincoln	-62.1495755116458	-35.1744751935919
0567	Lincoln	-61.5172617315892	-34.670134084421
0567A	Lincoln	-61.8217838815458	-35.3229290439939
0568	Loberia	-58.8160329629404	-38.1554981963228
0568A	Loberia	-58.7464204942734	-38.2069690638546
0569	Loberia	-58.8820873984077	-38.032610613881
0569A	Loberia	-58.6581456874127	-38.120085335248
0570	Loberia	-58.5672000439777	-38.3973021848611
0571	Loberia	-58.4623492151431	-38.1474298977366
0572	Loberia	-58.8376575745045	-37.7965212475716
0574	Lobos	-59.0940956192434	-35.1857247648047
0575	Lobos	-59.1028633952898	-35.1697793725014
0576	Lobos	-59.1458967798838	-35.1039054724477
0576A	Lobos	-59.2398358467191	-35.1691526443563
0577	Lobos	-59.4134056291747	-35.2440005560962
0578	Lobos	-59.2437300487627	-35.2818417833187
0579	Lobos	-59.1028199644097	-35.3190049809614
0580	Lobos	-58.9273518115288	-35.2534418441955
0581	Lobos	-59.0222263974905	-35.0927620580421
0583	Lomas de Zamora	-58.4524585167276	-34.7282138809403
0584	Lomas de Zamora	-58.4061918295762	-34.7418561915125
0585	Lomas de Zamora	-58.3884543593754	-34.744434940498
0586	Lomas de Zamora	-58.4077395719302	-34.7539592280477
0587	Lomas de Zamora	-58.4307094785309	-34.7617361768999
0588	Lomas de Zamora	-58.3882956200192	-34.7574230565261
0589	Lomas de Zamora	-58.3688720540037	-34.7468025346125
0590	Lomas de Zamora	-58.3819759497166	-34.7728909728677
0590A	Lomas de Zamora	-58.3558125751876	-34.7558672203409
0591	Lomas de Zamora	-58.4058694227807	-34.780141379061
0592	Lomas de Zamora	-58.4075457453178	-34.7912191562931
0593	Lomas de Zamora	-58.4381428106964	-34.7878948159382
0596	Lujan	-59.1143211841612	-34.5695022629827
0597	Lujan	-59.026231996924	-34.544125913575
0598	Lujan	-59.1329295475769	-34.6354762323242
0599	Lujan	-59.2129763210039	-34.5582975466327
0600	Lujan	-59.1439314953902	-34.4608629465654
0601	Lujan	-59.2422637237294	-34.4913548958002
0602	Lujan	-59.0620488445271	-34.4823252499109
0603	Lujan	-59.1936392625523	-34.6979935168058
0604	Magdalena	-57.7260186459992	-35.0589814120397
0605	Magdalena	-57.5589743890659	-35.0526554433109
0606	Magdalena	-57.4578660838567	-35.1519420663712
0607	Magdalena	-57.6308682030132	-35.1235358308551
0608	Magdalena	-57.6775339167	-35.1946319814284
0609	Magdalena	-57.5644071538857	-35.2589261652199
0610	Magdalena	-57.8317670929768	-35.2846426286868
0615	Maipu	-57.8112962914341	-36.8816484357059
0616	Maipu	-57.7186798699741	-37.0317375469675
0617	Maipu	-57.5436442898023	-36.7288353106953
0617A	Maipu	-57.4288526544713	-36.8710578919448
0399	Malvinas Argentinas	-58.7280466368448	-34.4874163206574
0399A	Malvinas Argentinas	-58.6984321374293	-34.4797704553992
0399B	Malvinas Argentinas	-58.7511243997909	-34.4752750341334
0399C	Malvinas Argentinas	-58.7055076087355	-34.4553258624853
0399D	Malvinas Argentinas	-58.6789626875857	-34.5060521748729
0399E	Malvinas Argentinas	-58.6610137482269	-34.5013127927241
0399F	Malvinas Argentinas	-58.7014628489323	-34.5085161712404
0619	Mar Chiquita	-57.7361514747593	-37.4322903198631
0620	Mar Chiquita	-57.8629593280566	-37.3308338168254
0621	Mar Chiquita	-57.5145125393191	-37.4923690650837
0621A	Mar Chiquita	-57.3221039491643	-37.5617116556258
0622	Mar Chiquita	-57.6362542500858	-37.6863945901297
0622A	Mar Chiquita	-57.5127409469844	-37.8406941075251
0622B	Mar Chiquita	-57.4388074921341	-37.6801774315014
0624	Marcos Paz	-58.8732176824135	-34.7798346344453
0624A	Marcos Paz	-58.7876085238505	-34.8926781570079
0638	Mercedes	-59.4302025614232	-34.6496518976009
0639	Mercedes	-59.4521331466903	-34.6484998363505
0640	Mercedes	-59.4572516697897	-34.6730822036929
0641	Mercedes	-59.4122022855361	-34.6837753618627
0642	Mercedes	-59.4036425199704	-34.6430159000239
0643	Mercedes	-59.3080340089082	-34.6638354188535
0644	Mercedes	-59.3310830008479	-34.7807689587744
0645	Mercedes	-59.4770774579929	-34.7515084528221
0646	Mercedes	-59.5587157525715	-34.6320751876764
0647	Mercedes	-59.3929704323345	-34.5860265803979
0648	Mercedes	-59.3328169585092	-34.571557578566
0652	Merlo	-58.7253170468306	-34.6608494474164
0652A	Merlo	-58.7485462530301	-34.6891279414689
0653	Merlo	-58.673202462863	-34.7105424792094
0654	Merlo	-58.7129765645286	-34.749120190966
0655	Merlo	-58.6976040711907	-34.680508385866
0655A	Merlo	-58.7926150430484	-34.7163858521661
0656	Monte	-58.8368569369602	-35.4221338482286
0657	Monte	-58.8957992206306	-35.5500181658637
0658	Monte	-58.9688927017859	-35.3942138483411
0659	Monte	-58.6261643443702	-35.4453305609856
0660	Monte	-58.6953351508685	-35.5195660690469
0661	Monte	-58.7816451961207	-35.3161016426211
0662	Monte	-58.6450837226508	-35.6724029655701
0239	Monte Hermoso	-61.2818568064814	-38.9610669927927
0663	Moreno	-58.7914683115645	-34.6507707631994
0663A	Moreno	-58.7538891359729	-34.6393187256559
0663B	Moreno	-58.7893885901112	-34.6168571076222
0663C	Moreno	-58.757111446756	-34.5961599455623
0663D	Moreno	-58.8151682101053	-34.5597874935881
0664	Moreno	-58.8591161349454	-34.6087797787486
0664A	Moreno	-58.8230397103307	-34.6201788851871
0664B	Moreno	-58.8399012433454	-34.6657750468467
0665	Moron	-58.6210053510995	-34.6712840654653
0669	Moron	-58.5957874460201	-34.6443997449219
0670	Moron	-58.5701797814056	-34.6342075249973
0671	Moron	-58.6009465975127	-34.6181944182055
0672	Moron	-58.6373106118661	-34.6432315933347
0673	Moron	-58.6477986779466	-34.6734203737322
0675	Navarro	-59.2717152547393	-34.9977773031866
0676	Navarro	-59.1844405679311	-34.9627051660993
0677	Navarro	-59.2641822935815	-34.8772177761677
0678	Navarro	-59.2971566526682	-35.0331626812918
0679	Navarro	-59.3999092856061	-34.9231296957644
0680	Navarro	-59.3809802110035	-35.1023948744057
0681	Navarro	-59.5242456387772	-35.0562492573856
0681A	Navarro	-59.54105699028	-34.9619639075167
0682	Navarro	-59.4954431364649	-35.1708792534483
0683	Navarro	-59.6842139696999	-35.1440268730252
0686	Necochea	-59.0078611889177	-38.5264756357138
0686A	Necochea	-58.6881044074799	-38.5427781792522
0687	Necochea	-59.125499877957	-38.3303440198631
0688	Necochea	-59.3058062768316	-38.6072186700145
0689	Necochea	-59.2795385712852	-38.2086184819196
0691	Necochea	-59.3593883660755	-37.984342609379
0691A	Necochea	-59.0702005588523	-38.1625846874818
0692	Necochea	-59.259887684574	-37.7827411955744
0711	Olavarria	-60.3320345382219	-36.9038039517395
0711A	Olavarria	-60.291174950067	-36.8718268103011
0711B	Olavarria	-60.3426294196526	-36.8960142129664
0711C	Olavarria	-60.3142425470049	-36.8745183531431
0711D	Olavarria	-60.3177030655177	-36.9177215263766
0711E	Olavarria	-60.2901655516057	-36.8955502955263
0712	Olavarria	-60.4317785087536	-36.8730403788741
0713	Olavarria	-60.2916620843469	-36.7298816746474
0714	Olavarria	-60.2705744550713	-36.9224748062987
0715	Olavarria	-60.1752640119729	-36.8716223984198
0716	Olavarria	-60.1829592607021	-36.8011726580611
0717	Olavarria	-60.1338615973349	-36.9097825965637
0718	Olavarria	-60.0959824713326	-36.9410011354341
0718A	Olavarria	-60.0757973227572	-36.8458321304802
0719	Olavarria	-60.229928950157	-37.0656952891387
0719A	Olavarria	-60.1695861127388	-36.9820792436772
0720	Olavarria	-60.3885146410856	-37.218734286265
0721	Olavarria	-60.6023517838011	-37.0150859343011
0722	Olavarria	-60.9144999888103	-37.0733386666277
0723	Olavarria	-61.0324434240335	-36.6853034137974
0723A	Olavarria	-60.8791859699595	-36.5282702823959
0724	Olavarria	-61.0547519830703	-36.8788425239053
0725	Olavarria	-60.6663380795181	-36.5304359659222
0726	Olavarria	-60.5363470101563	-36.6917150087073
0729	Patagones	-62.9992574926719	-40.4906760191827
0730	Patagones	-62.5486077339698	-40.7585725299755
0731	Patagones	-62.9775572406794	-40.0496392674847
0731A	Patagones	-62.5151417985081	-40.3717907874529
0732	Patagones	-62.4072683376099	-40.0051582015237
0733	Patagones	-62.9558232584762	-39.643371760064
0734	Pehuajo	-61.9062844735792	-35.7870358265657
0734A	Pehuajo	-61.7863465783827	-35.775788314173
0735	Pehuajo	-61.757880722818	-35.9630246613685
0736	Pehuajo	-61.6136614775154	-36.0520431860233
0738	Pehuajo	-62.0481292551213	-35.9650795917332
0738A	Pehuajo	-62.0106536320326	-35.6377633462523
0739	Pehuajo	-62.2378207803835	-35.8668338742865
0740	Pehuajo	-61.6892887939072	-35.6699836435578
0741	Pehuajo	-62.0129971453676	-36.2128475114705
0743	Pellegrini	-63.2258728195699	-36.2721133679123
0747	Pergamino	-60.6168994033511	-33.8875605065693
0747A	Pergamino	-60.4749906898611	-33.8322285056269
0748	Pergamino	-60.5577549942155	-33.8551876576835
0749	Pergamino	-60.6388454457457	-33.7797304683641
0750	Pergamino	-60.6184109694277	-34.0017290029957
0751	Pergamino	-60.4466840503673	-33.7596500046065
0752	Pergamino	-60.5474130081643	-33.6883267774569
0753	Pergamino	-60.7398663812477	-33.6415096902264
0753A	Pergamino	-60.8183301856358	-33.7705724765305
0754	Pergamino	-60.7081169894715	-33.9638301908683
0754A	Pergamino	-60.8229110310609	-33.8879174056369
0755	Pergamino	-60.4796042136181	-34.0560925939779
0756	Pergamino	-60.3511584900163	-33.9384120873636
0757	Pergamino	-60.3101200603813	-33.7616174743149
0758	Pergamino	-60.2187328315638	-33.7662772411667
0759	Pergamino	-60.4066409760852	-33.6740298688629
0765	Pila	-58.255506998497	-36.0498817143512
0765A	Pila	-58.2453948966063	-36.3567421737178
0766	Pila	-58.6067262971314	-36.2199847842718
0768	Pilar	-58.9325218135985	-34.4757059037877
0769	Pilar	-58.9896414872088	-34.4229007138526
0770	Pilar	-58.8681963379764	-34.5148112779885
0770A	Pilar	-58.8308384547336	-34.452941798094
0771	Pilar	-58.7840768176673	-34.4409506229256
0772	Pilar	-58.8799710037587	-34.389291171513
0339	Pinamar	-56.8729869566599	-37.1159427272573
0304	Presidente Peron	-58.3967836933499	-34.9159079884191
0304A	Presidente Peron	-58.3318520502617	-34.9069670533075
0304B	Presidente Peron	-58.4251804624771	-34.9475605988901
0304C	Presidente Peron	-58.42347470501	-34.9022030265832
0776	Puan	-62.818861884168	-37.5635942351618
0777	Puan	-63.0554015004691	-37.7554622418955
0777A	Puan	-62.9759066477189	-37.6912533257572
0778	Puan	-63.2091053369734	-37.8800333592324
0779	Puan	-62.8789896179511	-38.0692261794964
0780	Puan	-63.2204083556066	-38.141200333933
0781	Puan	-63.1365583154449	-38.4350933657358
0782	Puan	-62.8062822925291	-37.9636682123691
0611	Punta Indio	-57.6409446824394	-35.4016969607197
0612	Punta Indio	-57.4770921711654	-35.3476824293725
0613	Punta Indio	-57.3435957064003	-35.4037262076157
0613A	Punta Indio	-57.2879892277948	-35.55909122854
0613B	Punta Indio	-57.27270860285	-35.2704143260726
0783	Quilmes	-58.2565954265809	-34.7186159566376
0783A	Quilmes	-58.2344780004206	-34.7142316494591
0784	Quilmes	-58.2415449292525	-34.7309971603912
0785	Quilmes	-58.2667184687848	-34.7321451751646
0785A	Quilmes	-58.284156839148	-34.7389261520923
0785B	Quilmes	-58.2948759712334	-34.7500483377196
0786	Quilmes	-58.2901749379698	-34.6971072437225
0786A	Quilmes	-58.3088157714786	-34.7220561672868
0787	Quilmes	-58.2683111803886	-34.7002935063306
0787A	Quilmes	-58.2896058823186	-34.7166880101431
0788	Quilmes	-58.3270868416625	-34.7336632687815
0788A	Quilmes	-58.3096770060302	-34.7780658303553
0788B	Quilmes	-58.2961044749668	-34.7682455048675
0788C	Quilmes	-58.3219684093244	-34.7537513486311
0791	Quilmes	-58.2190581281009	-34.7394090263382
0791A	Quilmes	-58.2498402091176	-34.752654842487
0791B	Quilmes	-58.2664318723456	-34.7608667104079
0797	Ramallo	-60.017832848142	-33.492240010316
0798	Ramallo	-60.1601491310226	-33.5319653324001
0799	Ramallo	-60.0802645408553	-33.4734105106677
0800	Ramallo	-60.1423920593189	-33.424884889535
0801	Ramallo	-60.1124387377221	-33.5621872643872
0802	Ramallo	-60.2095498202433	-33.6149604806374
0803	Ramallo	-60.1032096889592	-33.7194959617563
0804	Ramallo	-59.9723626132259	-33.5994552346968
0806	Rauch	-59.062169564894	-36.8043826191683
0807	Rauch	-58.8981827147389	-36.715950096342
0808	Rauch	-58.7072566600786	-36.4675847524605
0809	Rauch	-58.7512306364129	-36.6106259024802
0810	Rauch	-58.9896898949958	-36.3207453176798
0811	Rauch	-59.0261081192589	-36.4787974002266
0812	Rauch	-59.1866787756348	-36.7468462864437
0813	Rauch	-59.0600580848186	-36.925611468413
0815	Rivadavia	-62.9870272662812	-35.4732155717729
0816	Rivadavia	-63.1966211916038	-35.3238010938609
0817	Rivadavia	-63.3010051890786	-35.5586951817617
0818	Rivadavia	-63.158169313591	-35.4921632595558
0819	Rivadavia	-63.1921547050443	-35.8069647950507
0820	Rivadavia	-62.9265235769114	-35.6793379662564
0821	Rivadavia	-62.7887826439151	-35.5362994864331
0823	Rojas	-60.7600763180773	-34.1640790109304
0824	Rojas	-60.6944828505346	-34.0984436036479
0825	Rojas	-60.5998514400746	-34.2282677847649
0826	Rojas	-60.646162268993	-34.3934763204913
0827	Rojas	-60.771288861013	-34.3427572517086
0828	Rojas	-60.8888976469502	-34.2711696613313
0829	Rojas	-60.9745701707373	-34.1220106354739
0830	Rojas	-60.8783179077668	-34.011840115792
0832	Roque Perez	-59.3473317654804	-35.4696980131231
0833	Roque Perez	-59.6286638485508	-35.4127428828763
0834	Roque Perez	-59.4431755534769	-35.362719509673
0835	Roque Perez	-59.2390106140708	-35.4446627434538
0836	Roque Perez	-59.1053117007436	-35.4933311554382
0837	Roque Perez	-59.2183027379781	-35.6092514729507
0839	Saavedra	-62.3677390974462	-37.7709502746794
0840	Saavedra	-62.2977649383425	-37.6697401065847
0841	Saavedra	-62.346508601662	-37.5020916399844
0842	Saavedra	-62.4452379180859	-37.4132654991893
0843	Saavedra	-62.6296766523464	-37.7561392389948
0844	Saavedra	-62.4109927012036	-37.9479822189208
0846	Saladillo	-59.7646983452645	-35.6423844337332
0847	Saladillo	-59.6184286032878	-35.7647276343501
0848	Saladillo	-59.8213167516866	-35.5449647242015
0849	Saladillo	-59.5394987443932	-35.5185860757513
0849A	Saladillo	-59.4719346889575	-35.6177319051447
0849B	Saladillo	-59.3496936115936	-35.7257941893763
0850	Saladillo	-59.6702934041762	-35.5626166387331
0851	Saladillo	-59.939554768169	-35.6081646343414
0852	Saladillo	-59.9612326394665	-35.7566242345115
0746	Saliquelo	-62.9712397024969	-36.7370329689917
0746A	Saliquelo	-63.1280872966116	-36.6086436501662
0854	Salto	-60.2976171942393	-34.3244677608155
0855	Salto	-60.3173984872558	-34.114406885647
0855A	Salto	-60.2836298211222	-34.2267888345557
0856	Salto	-60.114806889833	-34.3005708976322
0857	Salto	-60.5086500039137	-34.3732692783607
0857A	Salto	-60.4149867509047	-34.4125843440239
0857B	Salto	-60.4384823018943	-34.2811611460238
0858	Salto	-60.256036272059	-34.4010935803793
0860	San Andres de Giles	-59.4707414214244	-34.4408637087087
0861	San Andres de Giles	-59.2614350602694	-34.3876665143445
0862	San Andres de Giles	-59.6169565439805	-34.5298177307727
0862A	San Andres de Giles	-59.5960465947775	-34.4528798987215
0863	San Andres de Giles	-59.3391174207538	-34.3064125575864
0863A	San Andres de Giles	-59.411043790252	-34.3618498456394
0864	San Andres de Giles	-59.3355226331294	-34.4600438347911
0866	San Antonio de Areco	-59.4670062733478	-34.2527387959348
0867	San Antonio de Areco	-59.4751911469633	-34.2800121440731
0868	San Antonio de Areco	-59.6056687334857	-34.3303862430633
0869	San Antonio de Areco	-59.6252923649025	-34.2209655586933
0870	San Antonio de Areco	-59.397535388785	-34.1465338604962
0871	San Cayetano	-59.6053298412653	-38.3915047408531
0871A	San Cayetano	-59.4308826110178	-38.2225677600159
0871B	San Cayetano	-59.5031585181845	-38.6336699112746
0871C	San Cayetano	-59.8400946925268	-38.3910323477032
0871D	San Cayetano	-59.6893335650917	-38.1523500450031
0872	San Fernando	-58.5573426316343	-34.4402606700585
0873	San Fernando	-58.5519322421195	-34.4439927403992
0874	San Fernando	-58.5580825649835	-34.4316968701304
0875	San Fernando	-58.5646151233486	-34.4376188413961
0876	San Fernando	-58.5476402177952	-34.4354344572427
0877	San Fernando	-58.5777152906937	-34.4491100868663
0878	San Fernando	-58.5634876122524	-34.4528438086786
0878A	San Fernando	-58.5858277524772	-34.4629440884791
0879	San Fernando	-58.5586318712026	-34.4588889914146
0879A	San Fernando	-58.5875961713344	-34.4750085777782
0880	San Fernando	-58.5365587497009	-34.4477146471254
0880A	San Fernando	-58.5597490088662	-34.4663780164423
0881	San Fernando	-58.4974916711671	-34.1024395566438
0882	San Fernando	-58.6916414608227	-34.155653198127
0882A	San Fernando	-58.533890217094	-34.2306667393608
0887	San Isidro	-58.5077585923258	-34.464999961508
0888	San Isidro	-58.5235565466078	-34.4735938847313
0889	San Isidro	-58.5245298131323	-34.4600448123894
0890	San Isidro	-58.5242703571954	-34.4530643132718
0891	San Isidro	-58.5212520148806	-34.4942853083269
0892	San Isidro	-58.5711301723873	-34.49695989055
0892A	San Isidro	-58.5476985957031	-34.5152608743752
0893	San Isidro	-58.5498065760003	-34.4788525045784
0894	San Isidro	-58.5002795504908	-34.4727291076687
0895	San Isidro	-58.4915984925449	-34.4845126200691
0376	San Martin	-58.5404166069082	-34.5794454828015
0377	San Martin	-58.5468128505201	-34.547263217765
0377A	San Martin	-58.5778334914413	-34.5211485130396
0378	San Martin	-58.531943674597	-34.5550301611272
0379	San Martin	-58.5213735335945	-34.5700526932388
0380	San Martin	-58.5289705281217	-34.5885396409375
0381	San Martin	-58.5808241882768	-34.5400428402294
0382	San Martin	-58.548318668405	-34.5674899314435
0383	San Martin	-58.553866978024	-34.5600157997675
0384	San Martin	-58.5574168309479	-34.5858246385677
0388	San Martin	-58.5846312565929	-34.5594162112262
0397	San Miguel	-58.7186049718579	-34.5374535435629
0397A	San Miguel	-58.7341629104161	-34.5524950075276
0397B	San Miguel	-58.7569199997893	-34.5603626052641
0397C	San Miguel	-58.7440252256178	-34.5710647457984
0400	San Miguel	-58.7181650862582	-34.5643558377453
0401	San Miguel	-58.6511687484633	-34.5349749104184
0401A	San Miguel	-58.6817062114625	-34.5633727094969
0402	San Miguel	-58.707622845793	-34.5850034271766
0901	San Nicolas	-60.208925429236	-33.3255983861899
0901A	San Nicolas	-60.229688668724	-33.3099738074427
0901B	San Nicolas	-60.1915635580636	-33.3442734972007
0902	San Nicolas	-60.1838945197448	-33.3777977301149
0903	San Nicolas	-60.2080746392314	-33.3771706600155
0904	San Nicolas	-60.2497881824754	-33.3478365624325
0905	San Nicolas	-60.2550108464405	-33.2953774015741
0906	San Nicolas	-60.2820845977748	-33.4602180761758
0907	San Nicolas	-60.2706809629339	-33.3946827138708
0908	San Nicolas	-60.2139679091139	-33.4564720469229
0909	San Nicolas	-60.3033127540851	-33.5103492540509
0910	San Nicolas	-60.3561271372351	-33.5842178228827
0911	San Nicolas	-60.2971603205538	-33.3655515018537
0913	San Pedro	-59.6212493650622	-33.6798351811116
0914	San Pedro	-59.6246700328247	-33.7767961280455
0915	San Pedro	-59.7124875978744	-33.7189275880305
0916	San Pedro	-59.7768722674687	-33.6569051434696
0917	San Pedro	-59.8359820848976	-33.636072327212
0918	San Pedro	-59.7097326431211	-33.8247234873827
0919	San Pedro	-59.8555650033659	-33.7234228006018
0920	San Pedro	-59.7663471984823	-33.9303917461275
0921	San Pedro	-59.936978689921	-33.7449698323463
0922	San Pedro	-59.8844674943612	-33.8662660761958
0922A	San Pedro	-59.9729828214089	-33.7936912735178
0924	San Vicente	-58.450207545306	-35.059467166356
0925	San Vicente	-58.3480821991382	-34.9687048800631
0926	San Vicente	-58.3177404667582	-35.0476072143277
0927	San Vicente	-58.5053852611436	-35.1380586780294
0929	Suipacha	-59.6694044088818	-34.7688624846825
0929A	Suipacha	-59.5969534245246	-34.8630203540361
0930	Suipacha	-59.7994806494443	-34.7004847796299
0931	Suipacha	-59.7741497953925	-34.5935584930771
0933	Tandil	-59.2246792142571	-37.2498833048581
0934	Tandil	-58.8759825031503	-37.439550517784
0935	Tandil	-58.9286173592294	-37.277591619316
0936	Tandil	-59.032276144912	-37.6262212889623
0937	Tandil	-59.504409250391	-37.2990863733738
0938	Tandil	-59.2280901721535	-37.5055414082543
0939	Tandil	-59.2525863167061	-37.0421711544138
0940	Tandil	-59.3974486848118	-37.2007264748468
0944	Tapalque	-60.089654789803	-36.2988268925983
0945	Tapalque	-59.9563247334138	-36.3888698018244
0946	Tapalque	-59.7445480606879	-36.222445253055
0947	Tapalque	-59.5381107216274	-36.1270577047031
0948	Tapalque	-60.5532881849653	-36.3381781759839
0949	Tapalque	-60.1719527384663	-36.5583517388959
0530	Tigre	-58.5870895692887	-34.4241866340312
0533	Tigre	-58.5677048510185	-34.3508465653004
0534	Tigre	-58.6463707407691	-34.4389612642293
0534A	Tigre	-58.6183878907073	-34.4977977560965
0536	Tigre	-58.6858025342611	-34.4024065157646
0536A	Tigre	-58.6946391732877	-34.3759756453768
0951	Tordillo	-57.2776103563852	-36.3945051224057
0953	Tornquist	-62.1071128418865	-38.1436881026083
0954	Tornquist	-62.5550688514766	-38.2929311762138
0955	Tornquist	-61.8431129511599	-38.3124885181674
0955A	Tornquist	-61.8437990251376	-38.1465488019227
0955B	Tornquist	-61.9173247461601	-38.0778794757361
0956	Tornquist	-62.1255924823463	-38.347562273643
0957	Trenque Lauquen	-62.7391761652405	-35.9610935938851
0958	Trenque Lauquen	-62.4662818119282	-35.8903428644457
0959	Trenque Lauquen	-62.784992887406	-35.7947517624292
0959A	Trenque Lauquen	-62.6322469837844	-35.672607980282
0960	Trenque Lauquen	-62.9469496111259	-36.0921786014219
0961	Trenque Lauquen	-62.5650886569643	-36.2211074545851
0961A	Trenque Lauquen	-62.4869604680867	-36.3699946173496
0961B	Trenque Lauquen	-62.2649294222114	-36.1321240363725
0961C	Trenque Lauquen	-62.7638782947243	-36.2969440808246
0964	Tres Arroyos	-60.2590926519616	-38.4143744615504
0968	Tres Arroyos	-60.3136647562724	-38.2836271484457
0969	Tres Arroyos	-60.3431435753284	-38.5145200867724
0970	Tres Arroyos	-60.0047346393123	-38.3057813920589
0972	Tres Arroyos	-59.7933714445253	-38.7004962675303
0973	Tres Arroyos	-60.1125594412467	-38.7767614668623
0973A	Tres Arroyos	-60.1528458671652	-38.8543921772404
0974	Tres Arroyos	-60.0061963045081	-38.5749587451758
0975	Tres Arroyos	-60.4418200011314	-38.7516760356423
0975A	Tres Arroyos	-60.2462300543942	-38.6659059209858
0975B	Tres Arroyos	-60.3657738585264	-38.8892614359335
0976	Tres Arroyos	-60.5742637405278	-38.354920339615
